image,class,confidence,severity,area_%
Hefei13754.jpg,corrosion,0.6517,LOW,0.22
Hefei13754.jpg,corrosion,0.4801,LOW,1.04
Hefei13754.jpg,abscission,0.1839,HIGH,0.1
Hefei13777.jpg,corrosion,0.7977,LOW,1.74
Hefei13777.jpg,corrosion,0.736,LOW,0.47
Hefei13777.jpg,corrosion,0.7281,LOW,0.59
Hefei13777.jpg,corrosion,0.689,LOW,0.64
Hefei13777.jpg,corrosion,0.6503,LOW,0.43
Hefei13777.jpg,corrosion,0.643,LOW,0.42
Hefei13777.jpg,corrosion,0.5776,LOW,0.37
Hefei13777.jpg,corrosion,0.5536,LOW,0.29
Hefei13777.jpg,corrosion,0.5511,LOW,0.35
Hefei13777.jpg,corrosion,0.5219,LOW,0.41
Hefei13777.jpg,corrosion,0.5083,LOW,0.19
Hefei13777.jpg,corrosion,0.493,LOW,0.3
Hefei13777.jpg,corrosion,0.4823,LOW,0.6
Hefei13777.jpg,corrosion,0.4492,HIGH,0.1
Hefei13777.jpg,corrosion,0.4456,HIGH,0.09
Hefei13777.jpg,corrosion,0.4297,HIGH,0.15
Hefei13777.jpg,corrosion,0.4248,HIGH,0.75
Hefei13777.jpg,corrosion,0.4051,HIGH,0.13
Hefei13777.jpg,corrosion,0.3983,HIGH,0.07
Hefei13777.jpg,corrosion,0.3753,HIGH,0.17
Hefei13777.jpg,corrosion,0.3451,HIGH,0.71
Hefei13777.jpg,corrosion,0.3177,HIGH,0.33
Hefei13777.jpg,corrosion,0.3145,HIGH,0.08
Hefei13777.jpg,corrosion,0.3143,HIGH,0.14
Hefei13777.jpg,corrosion,0.3017,HIGH,0.07
Hefei13777.jpg,corrosion,0.2959,HIGH,0.21
Hefei13777.jpg,corrosion,0.2959,HIGH,2.56
Hefei13777.jpg,corrosion,0.281,HIGH,1.16
Hefei13777.jpg,corrosion,0.2753,HIGH,2.27
Hefei13777.jpg,corrosion,0.2701,HIGH,0.08
Hefei13777.jpg,corrosion,0.2674,HIGH,1.13
Hefei13777.jpg,corrosion,0.2568,HIGH,0.08
Hefei13807.jpg,corrosion,0.7664,LOW,1.14
Hefei13807.jpg,corrosion,0.7593,LOW,0.56
Hefei1382.jpg,corrosion,0.7693,LOW,2.65
Hefei1382.jpg,corrosion,0.7542,LOW,3.54
Hefei1382.jpg,corrosion,0.6896,LOW,2.42
Hefei13834.jpg,corrosion,0.7472,LOW,1.25
Hefei13834.jpg,corrosion,0.7372,LOW,0.66
Hefei13843.jpg,corrosion,0.8381,LOW,0.89
Hefei13843.jpg,corrosion,0.8292,LOW,2.32
Hefei13843.jpg,corrosion,0.7753,LOW,1.09
Hefei13843.jpg,corrosion,0.7725,LOW,2.4
Hefei13843.jpg,corrosion,0.7679,LOW,0.85
Hefei13843.jpg,corrosion,0.7567,LOW,1.4
Hefei13843.jpg,corrosion,0.7391,LOW,1.95
Hefei13843.jpg,corrosion,0.6962,LOW,1.32
Hefei13843.jpg,corrosion,0.6931,LOW,1.0
Hefei13843.jpg,corrosion,0.6896,LOW,0.62
Hefei13843.jpg,corrosion,0.6818,LOW,0.43
Hefei13843.jpg,corrosion,0.6742,LOW,0.45
Hefei13843.jpg,corrosion,0.6067,LOW,0.24
Hefei13843.jpg,corrosion,0.5793,LOW,0.18
Hefei13843.jpg,corrosion,0.5552,LOW,0.85
Hefei13843.jpg,corrosion,0.5508,LOW,2.1
Hefei13843.jpg,corrosion,0.5194,LOW,0.76
Hefei13843.jpg,corrosion,0.5178,LOW,0.82
Hefei13843.jpg,corrosion,0.4947,LOW,0.21
Hefei13843.jpg,corrosion,0.473,LOW,1.36
Hefei13843.jpg,corrosion,0.4667,LOW,0.27
Hefei13843.jpg,corrosion,0.4653,LOW,0.39
Hefei13843.jpg,corrosion,0.4131,HIGH,0.15
Hefei13843.jpg,corrosion,0.4114,HIGH,1.74
Hefei13843.jpg,corrosion,0.3981,HIGH,0.1
Hefei13843.jpg,corrosion,0.3794,HIGH,0.9
Hefei13843.jpg,corrosion,0.3626,HIGH,0.11
Hefei13843.jpg,corrosion,0.3371,HIGH,0.92
Hefei13843.jpg,corrosion,0.3317,HIGH,0.1
Hefei13843.jpg,corrosion,0.3287,HIGH,3.98
Hefei13843.jpg,corrosion,0.3214,HIGH,1.22
Hefei13843.jpg,corrosion,0.3194,HIGH,1.09
Hefei13843.jpg,corrosion,0.3155,HIGH,0.52
Hefei13843.jpg,corrosion,0.3111,HIGH,0.2
Hefei13843.jpg,corrosion,0.3019,HIGH,0.67
Hefei13843.jpg,corrosion,0.2968,HIGH,1.06
Hefei13843.jpg,corrosion,0.2861,HIGH,0.43
Hefei13843.jpg,corrosion,0.2663,HIGH,0.8
Hefei13843.jpg,corrosion,0.2568,HIGH,2.35
Hefei13843.jpg,corrosion,0.251,HIGH,0.09
Hefei1385.jpg,corrosion,0.7635,LOW,2.7
Hefei1385.jpg,corrosion,0.7294,LOW,3.16
Hefei1385.jpg,corrosion,0.6959,LOW,2.65
Hefei1385.jpg,corrosion,0.5586,LOW,0.27
Hefei1385.jpg,corrosion,0.3547,HIGH,0.25
Hefei13860.jpg,corrosion,0.8699,LOW,2.72
Hefei13860.jpg,corrosion,0.7264,LOW,1.55
Hefei13860.jpg,corrosion,0.7208,LOW,0.31
Hefei13860.jpg,corrosion,0.7009,LOW,0.6
Hefei13860.jpg,corrosion,0.6798,LOW,0.95
Hefei13860.jpg,corrosion,0.6734,LOW,0.28
Hefei13860.jpg,corrosion,0.662,LOW,0.37
Hefei13860.jpg,corrosion,0.6616,LOW,0.66
Hefei13860.jpg,corrosion,0.6271,LOW,0.98
Hefei13860.jpg,corrosion,0.6129,LOW,0.61
Hefei13860.jpg,corrosion,0.6124,LOW,0.17
Hefei13860.jpg,corrosion,0.6,LOW,0.9
Hefei13860.jpg,corrosion,0.5973,LOW,0.21
Hefei13860.jpg,corrosion,0.5954,LOW,0.3
Hefei13860.jpg,corrosion,0.5902,LOW,0.86
Hefei13860.jpg,corrosion,0.5271,LOW,0.59
Hefei13860.jpg,corrosion,0.5255,LOW,0.19
Hefei13860.jpg,corrosion,0.51,LOW,0.43
Hefei13860.jpg,corrosion,0.5082,LOW,0.1
Hefei13860.jpg,corrosion,0.5065,LOW,0.67
Hefei13860.jpg,corrosion,0.4842,LOW,0.44
Hefei13860.jpg,corrosion,0.4422,HIGH,0.71
Hefei13860.jpg,corrosion,0.4339,HIGH,0.55
Hefei13860.jpg,corrosion,0.4329,HIGH,2.31
Hefei13860.jpg,corrosion,0.4172,HIGH,2.27
Hefei13860.jpg,corrosion,0.414,HIGH,0.68
Hefei13860.jpg,corrosion,0.4031,HIGH,0.08
Hefei13860.jpg,corrosion,0.4003,HIGH,0.11
Hefei13860.jpg,corrosion,0.3983,HIGH,1.04
Hefei13860.jpg,corrosion,0.3958,HIGH,0.35
Hefei13860.jpg,corrosion,0.3953,HIGH,0.33
Hefei13860.jpg,corrosion,0.3814,HIGH,0.35
Hefei13860.jpg,corrosion,0.3806,HIGH,0.63
Hefei13860.jpg,corrosion,0.38,HIGH,0.13
Hefei13860.jpg,corrosion,0.3765,HIGH,0.27
Hefei13860.jpg,corrosion,0.3753,HIGH,0.34
Hefei13860.jpg,corrosion,0.3659,HIGH,1.21
Hefei13860.jpg,corrosion,0.3462,HIGH,0.09
Hefei13860.jpg,corrosion,0.3304,HIGH,0.24
Hefei13860.jpg,corrosion,0.3177,HIGH,1.25
Hefei13860.jpg,corrosion,0.3072,HIGH,0.12
Hefei13860.jpg,corrosion,0.3058,HIGH,0.22
Hefei13860.jpg,corrosion,0.3055,HIGH,0.08
Hefei13860.jpg,corrosion,0.2994,HIGH,0.19
Hefei13860.jpg,corrosion,0.2877,HIGH,1.15
Hefei13860.jpg,corrosion,0.2769,HIGH,0.39
Hefei13860.jpg,corrosion,0.2736,HIGH,0.81
Hefei13860.jpg,corrosion,0.2732,HIGH,0.78
Hefei13860.jpg,corrosion,0.2701,HIGH,0.04
Hefei13860.jpg,corrosion,0.2515,HIGH,3.02
Hefei13872.jpg,corrosion,0.7722,HIGH,22.08
Hefei13882.jpg,corrosion,0.7972,HIGH,20.98
Hefei13891.jpg,corrosion,0.8073,HIGH,22.47
Hefei13891.jpg,corrosion,0.3016,HIGH,0.39
Hefei13899.jpg,corrosion,0.8327,HIGH,16.68
Hefei139.jpg,corrosion,0.7928,LOW,1.2
Hefei139.jpg,corrosion,0.7756,LOW,0.46
Hefei139.jpg,corrosion,0.762,LOW,2.39
Hefei139.jpg,corrosion,0.6345,LOW,0.2
Hefei139.jpg,corrosion,0.5151,LOW,0.1
Hefei139.jpg,corrosion,0.4568,LOW,0.1
Hefei139.jpg,corrosion,0.4056,HIGH,0.08
Hefei139.jpg,corrosion,0.3973,HIGH,0.13
Hefei1390.jpg,corrosion,0.7787,LOW,2.66
Hefei1390.jpg,corrosion,0.7349,LOW,2.9
Hefei1390.jpg,corrosion,0.6786,LOW,2.92
Hefei1390.jpg,corrosion,0.6651,LOW,0.55
Hefei1390.jpg,corrosion,0.6276,LOW,0.44
Hefei13903.jpg,corrosion,0.8326,MEDIUM,13.6
Hefei13906.jpg,corrosion,0.7951,LOW,2.26
Hefei13906.jpg,corrosion,0.7441,LOW,0.72
Hefei13909.jpg,corrosion,0.7849,LOW,2.32
Hefei13909.jpg,corrosion,0.7487,LOW,0.81
Hefei13912.jpg,corrosion,0.7907,LOW,2.25
Hefei13912.jpg,corrosion,0.7633,LOW,1.03
Hefei13914.jpg,corrosion,0.789,LOW,2.29
Hefei13914.jpg,corrosion,0.767,LOW,1.26
Hefei13915.jpg,corrosion,0.8004,LOW,2.32
Hefei13915.jpg,corrosion,0.7558,LOW,1.2
Hefei13915.jpg,crack,0.3023,HIGH,0.14
Hefei13932.jpg,corrosion,0.7623,LOW,0.81
Hefei13932.jpg,corrosion,0.7198,LOW,1.17
Hefei13935.jpg,corrosion,0.8191,HIGH,18.34
Hefei13935.jpg,abscission,0.7656,LOW,0.89
Hefei13935.jpg,abscission,0.7468,LOW,1.96
Hefei13935.jpg,abscission,0.6807,LOW,0.24
Hefei13936.jpg,corrosion,0.8191,HIGH,18.33
Hefei13936.jpg,abscission,0.7712,LOW,2.07
Hefei13936.jpg,abscission,0.7624,LOW,0.88
Hefei13936.jpg,abscission,0.6832,LOW,0.25
Hefei13938.jpg,corrosion,0.8231,HIGH,18.66
Hefei13938.jpg,abscission,0.801,LOW,2.24
Hefei13938.jpg,abscission,0.7713,LOW,0.92
Hefei13938.jpg,abscission,0.668,LOW,0.25
Hefei13946.jpg,corrosion,0.812,HIGH,18.08
Hefei13946.jpg,abscission,0.7718,LOW,2.18
Hefei13946.jpg,abscission,0.7623,LOW,0.84
Hefei13946.jpg,abscission,0.6652,LOW,0.24
Hefei13956.jpg,corrosion,0.7962,HIGH,26.83
Hefei13972.jpg,corrosion,0.7828,HIGH,25.91
Hefei13979.jpg,corrosion,0.7901,HIGH,26.14
Hefei13981.jpg,corrosion,0.7899,HIGH,25.28
Hefei13993.jpg,corrosion,0.7894,HIGH,25.22
Hefei14003.jpg,corrosion,0.7944,HIGH,24.85
Hefei14011.jpg,corrosion,0.5351,MEDIUM,5.43
Hefei14013.jpg,corrosion,0.5519,MEDIUM,5.07
Hefei14021.jpg,corrosion,0.6501,LOW,4.97
Hefei14029.jpg,corrosion,0.6876,MEDIUM,5.73
Hefei14042.jpg,corrosion,0.6628,MEDIUM,6.88
Hefei14047.jpg,corrosion,0.6723,MEDIUM,7.18
Hefei14053.jpg,corrosion,0.7786,LOW,4.73
Hefei14071.jpg,corrosion,0.8054,MEDIUM,5.18
Hefei14075.jpg,corrosion,0.8071,MEDIUM,5.19
Hefei14078.jpg,corrosion,0.7649,LOW,4.63
Hefei14087.jpg,corrosion,0.7846,LOW,2.69
Hefei14095.jpg,corrosion,0.7768,MEDIUM,6.3
Hefei14097.jpg,corrosion,0.7508,MEDIUM,6.39
Hefei141.jpg,corrosion,0.7754,LOW,1.23
Hefei141.jpg,corrosion,0.7651,LOW,0.46
Hefei141.jpg,corrosion,0.743,LOW,2.33
Hefei141.jpg,corrosion,0.5969,LOW,0.18
Hefei141.jpg,corrosion,0.5136,LOW,0.1
Hefei141.jpg,corrosion,0.5131,LOW,0.09
Hefei141.jpg,corrosion,0.4308,HIGH,0.13
Hefei141.jpg,corrosion,0.3075,HIGH,0.11
Hefei141.jpg,corrosion,0.2789,HIGH,0.1
Hefei1410.jpg,corrosion,0.7631,LOW,2.64
Hefei1410.jpg,corrosion,0.7163,LOW,0.96
Hefei1410.jpg,corrosion,0.7069,LOW,4.22
Hefei1410.jpg,corrosion,0.694,LOW,1.26
Hefei1410.jpg,corrosion,0.6779,LOW,0.57
Hefei1410.jpg,corrosion,0.634,LOW,0.64
Hefei14103.jpg,corrosion,0.7502,MEDIUM,7.68
Hefei14103.jpg,abscission,0.6185,LOW,0.28
Hefei14104.jpg,corrosion,0.7518,MEDIUM,8.13
Hefei14105.jpg,corrosion,0.7597,MEDIUM,8.49
Hefei1411.jpg,corrosion,0.7734,LOW,2.59
Hefei1411.jpg,corrosion,0.7296,LOW,4.3
Hefei1411.jpg,corrosion,0.7166,LOW,1.12
Hefei1411.jpg,corrosion,0.6979,LOW,1.21
Hefei1411.jpg,corrosion,0.6613,LOW,0.55
Hefei1411.jpg,corrosion,0.6064,LOW,0.66
Hefei14113.jpg,corrosion,0.8023,LOW,4.6
Hefei14113.jpg,abscission,0.473,LOW,3.18
Hefei14113.jpg,abscission,0.2772,HIGH,1.72
Hefei14120.jpg,corrosion,0.8115,LOW,4.63
Hefei14120.jpg,abscission,0.64,LOW,3.22
Hefei14120.jpg,abscission,0.2289,HIGH,1.64
Hefei14152.jpg,corrosion,0.7097,HIGH,25.86
Hefei14152.jpg,corrosion,0.4908,LOW,0.77
Hefei14152.jpg,corrosion,0.4867,HIGH,41.45
Hefei14152.jpg,corrosion,0.4123,HIGH,0.57
Hefei14152.jpg,corrosion,0.3872,HIGH,0.17
Hefei14152.jpg,corrosion,0.3598,HIGH,0.36
Hefei14152.jpg,corrosion,0.3178,HIGH,0.77
Hefei14152.jpg,corrosion,0.3041,HIGH,0.56
Hefei14152.jpg,corrosion,0.2922,HIGH,0.5
Hefei14152.jpg,corrosion,0.2875,HIGH,0.44
Hefei14167.jpg,corrosion,0.8675,HIGH,48.93
Hefei14167.jpg,corrosion,0.8119,MEDIUM,13.34
Hefei14167.jpg,leakage,0.7086,LOW,3.19
Hefei14167.jpg,corrosion,0.2751,HIGH,0.48
Hefei14169.jpg,leakage,0.7976,LOW,3.08
Hefei14169.jpg,corrosion,0.7544,HIGH,44.16
Hefei14169.jpg,corrosion,0.7408,HIGH,17.82
Hefei14169.jpg,corrosion,0.4743,LOW,0.45
Hefei14169.jpg,corrosion,0.3521,HIGH,0.66
Hefei14169.jpg,corrosion,0.2753,HIGH,0.36
Hefei14170.jpg,corrosion,0.6462,HIGH,22.68
Hefei14170.jpg,corrosion,0.5761,LOW,0.83
Hefei14170.jpg,corrosion,0.5644,LOW,0.71
Hefei14170.jpg,leakage,0.5601,LOW,1.8
Hefei14170.jpg,corrosion,0.547,LOW,0.95
Hefei14170.jpg,corrosion,0.4969,HIGH,35.38
Hefei14170.jpg,corrosion,0.4762,LOW,1.57
Hefei14170.jpg,corrosion,0.4705,MEDIUM,7.62
Hefei14170.jpg,corrosion,0.4412,HIGH,0.57
Hefei14170.jpg,corrosion,0.3905,HIGH,0.76
Hefei14170.jpg,corrosion,0.3112,HIGH,0.62
Hefei14170.jpg,corrosion,0.302,HIGH,0.74
Hefei14182.jpg,corrosion,0.8748,MEDIUM,12.61
Hefei14182.jpg,corrosion,0.689,MEDIUM,7.81
Hefei14182.jpg,corrosion,0.6876,MEDIUM,5.9
Hefei14182.jpg,corrosion,0.6037,LOW,1.11
Hefei14182.jpg,corrosion,0.5747,LOW,4.98
Hefei14182.jpg,corrosion,0.4441,HIGH,0.96
Hefei14182.jpg,corrosion,0.4137,HIGH,1.55
Hefei14182.jpg,corrosion,0.3808,HIGH,1.32
Hefei14182.jpg,corrosion,0.3033,HIGH,2.47
Hefei14182.jpg,corrosion,0.2767,HIGH,0.87
Hefei14182.jpg,corrosion,0.2733,HIGH,1.63
Hefei14182.jpg,corrosion,0.266,HIGH,1.05
Hefei14182.jpg,corrosion,0.2531,HIGH,1.29
Hefei14190.jpg,corrosion,0.8753,HIGH,21.71
Hefei14190.jpg,corrosion,0.635,HIGH,19.11
Hefei14190.jpg,corrosion,0.6009,LOW,0.58
Hefei14190.jpg,corrosion,0.4236,HIGH,0.95
Hefei14190.jpg,corrosion,0.4146,HIGH,0.92
Hefei14190.jpg,corrosion,0.4097,HIGH,0.61
Hefei14190.jpg,corrosion,0.3896,HIGH,0.67
Hefei14190.jpg,corrosion,0.3275,HIGH,0.78
Hefei14190.jpg,corrosion,0.3085,HIGH,0.67
Hefei14190.jpg,corrosion,0.2919,HIGH,0.66
Hefei14190.jpg,corrosion,0.2671,HIGH,0.75
Hefei14190.jpg,corrosion,0.2617,HIGH,0.41
Hefei14190.jpg,corrosion,0.2586,HIGH,0.79
Hefei14190.jpg,corrosion,0.2553,HIGH,0.76
Hefei1420.jpg,corrosion,0.7679,LOW,1.51
Hefei1420.jpg,corrosion,0.7671,LOW,2.51
Hefei1420.jpg,corrosion,0.7087,LOW,4.72
Hefei1420.jpg,corrosion,0.6495,LOW,0.57
Hefei1420.jpg,corrosion,0.6453,LOW,0.73
Hefei1420.jpg,corrosion,0.6173,LOW,0.95
Hefei1420.jpg,corrosion,0.286,HIGH,1.77
Hefei14203.jpg,corrosion,0.8705,LOW,3.58
Hefei14203.jpg,corrosion,0.8349,LOW,2.61
Hefei14203.jpg,corrosion,0.7902,MEDIUM,8.78
Hefei14203.jpg,corrosion,0.7777,MEDIUM,5.22
Hefei14203.jpg,corrosion,0.5868,LOW,4.68
Hefei14210.jpg,corrosion,0.9243,HIGH,58.96
Hefei14210.jpg,corrosion,0.8514,MEDIUM,13.99
Hefei14228.jpg,corrosion,0.7471,LOW,0.31
Hefei14228.jpg,corrosion,0.6926,LOW,0.8
Hefei14228.jpg,corrosion,0.57,LOW,0.59
Hefei14235.jpg,corrosion,0.7392,LOW,0.31
Hefei14235.jpg,corrosion,0.723,LOW,0.7
Hefei14235.jpg,corrosion,0.3356,HIGH,0.47
Hefei14245.jpg,abscission,0.7646,LOW,0.9
Hefei14245.jpg,bulge,0.7435,LOW,0.64
Hefei14245.jpg,abscission,0.7274,LOW,0.34
Hefei14246.jpg,bulge,0.7804,LOW,0.65
Hefei14246.jpg,abscission,0.7737,LOW,0.96
Hefei14246.jpg,abscission,0.7456,LOW,0.39
Hefei14248.jpg,abscission,0.7823,LOW,1.1
Hefei14248.jpg,abscission,0.7697,LOW,0.43
Hefei14248.jpg,bulge,0.7244,LOW,0.75
Hefei14253.jpg,abscission,0.761,LOW,1.09
Hefei14253.jpg,abscission,0.7404,LOW,0.43
Hefei14253.jpg,bulge,0.7332,LOW,0.78
Hefei14265.jpg,bulge,0.791,LOW,0.64
Hefei14265.jpg,abscission,0.7676,LOW,1.01
Hefei14265.jpg,abscission,0.7151,LOW,0.58
Hefei14265.jpg,abscission,0.6246,LOW,0.37
Hefei14292.jpg,abscission,0.7545,LOW,0.88
Hefei14292.jpg,abscission,0.7209,LOW,0.34
Hefei14292.jpg,bulge,0.6944,LOW,0.61
Hefei14300.jpg,abscission,0.8111,LOW,0.88
Hefei14300.jpg,bulge,0.7996,LOW,1.11
Hefei14300.jpg,abscission,0.7624,LOW,0.61
Hefei14305.jpg,abscission,0.7993,LOW,0.76
Hefei14305.jpg,bulge,0.779,LOW,0.66
Hefei14305.jpg,abscission,0.7248,LOW,0.34
Hefei14320.jpg,abscission,0.7711,LOW,1.14
Hefei14320.jpg,bulge,0.7699,LOW,0.78
Hefei14320.jpg,abscission,0.7629,LOW,0.45
Hefei14323.jpg,abscission,0.8225,LOW,0.72
Hefei14323.jpg,bulge,0.8096,LOW,0.91
Hefei14323.jpg,abscission,0.8045,LOW,0.39
Hefei14325.jpg,abscission,0.7665,LOW,0.48
Hefei14325.jpg,abscission,0.6954,LOW,1.42
Hefei14325.jpg,bulge,0.6745,LOW,1.06
Hefei14336.jpg,abscission,0.7042,LOW,1.12
Hefei14336.jpg,abscission,0.697,LOW,0.45
Hefei14336.jpg,bulge,0.6785,LOW,0.88
Hefei14358.jpg,abscission,0.8164,LOW,0.73
Hefei14358.jpg,abscission,0.7885,LOW,0.46
Hefei14358.jpg,bulge,0.7667,LOW,1.4
Hefei14366.jpg,bulge,0.7816,LOW,0.77
Hefei14366.jpg,abscission,0.764,LOW,1.26
Hefei14366.jpg,abscission,0.7223,LOW,0.65
Hefei14373.jpg,abscission,0.8306,LOW,0.48
Hefei14373.jpg,bulge,0.8264,LOW,1.0
Hefei14373.jpg,abscission,0.7597,LOW,0.33
Hefei14373.jpg,abscission,0.7345,LOW,0.56
Hefei14373.jpg,abscission,0.3513,HIGH,0.34
Hefei14382.jpg,abscission,0.8228,LOW,0.64
Hefei14382.jpg,bulge,0.8034,LOW,1.1
Hefei14382.jpg,abscission,0.7786,LOW,0.36
Hefei14382.jpg,abscission,0.7361,LOW,0.44
Hefei14399.jpg,abscission,0.7954,LOW,0.89
Hefei14399.jpg,bulge,0.7817,LOW,0.68
Hefei14399.jpg,abscission,0.7641,LOW,0.35
Hefei14399.jpg,abscission,0.7207,LOW,0.51
Hefei1440.jpg,corrosion,0.7923,LOW,2.31
Hefei1440.jpg,corrosion,0.7714,LOW,2.46
Hefei1440.jpg,corrosion,0.7713,MEDIUM,5.86
Hefei1440.jpg,corrosion,0.6671,LOW,0.52
Hefei1440.jpg,corrosion,0.6383,LOW,0.68
Hefei1440.jpg,corrosion,0.3053,HIGH,1.14
Hefei1440.jpg,corrosion,0.2779,HIGH,0.34
Hefei14400.jpg,abscission,0.783,LOW,0.84
Hefei14400.jpg,bulge,0.7519,LOW,0.76
Hefei14400.jpg,abscission,0.7297,LOW,0.3
Hefei14400.jpg,abscission,0.7203,LOW,0.45
Hefei14412.jpg,bulge,0.7483,LOW,1.28
Hefei14412.jpg,abscission,0.7304,LOW,0.67
Hefei14412.jpg,abscission,0.7118,LOW,0.73
Hefei14413.jpg,bulge,0.7813,LOW,0.78
Hefei14413.jpg,abscission,0.761,LOW,0.33
Hefei14413.jpg,abscission,0.7228,LOW,0.44
Hefei14413.jpg,abscission,0.7057,LOW,0.48
Hefei14421.jpg,abscission,0.7304,LOW,0.5
Hefei14421.jpg,abscission,0.7236,LOW,0.33
Hefei14421.jpg,bulge,0.7226,LOW,0.53
Hefei14426.jpg,abscission,0.7167,LOW,0.69
Hefei14426.jpg,abscission,0.7156,LOW,0.97
Hefei14435.jpg,abscission,0.74,LOW,0.64
Hefei14435.jpg,abscission,0.7094,LOW,0.44
Hefei14445.jpg,abscission,0.705,LOW,0.69
Hefei14445.jpg,abscission,0.6623,LOW,0.49
Hefei14445.jpg,abscission,0.5955,LOW,0.5
Hefei14455.jpg,abscission,0.7726,LOW,0.53
Hefei14455.jpg,abscission,0.7325,LOW,0.38
Hefei14459.jpg,abscission,0.7247,LOW,1.17
Hefei14459.jpg,abscission,0.6945,LOW,1.02
Hefei1454.jpg,corrosion,0.7919,LOW,2.29
Hefei1454.jpg,corrosion,0.7796,LOW,2.38
Hefei1454.jpg,corrosion,0.7521,MEDIUM,7.29
Hefei1454.jpg,corrosion,0.6527,LOW,0.66
Hefei1454.jpg,corrosion,0.6406,LOW,0.55
Hefei1458.jpg,corrosion,0.7983,LOW,2.32
Hefei1458.jpg,corrosion,0.7867,LOW,2.24
Hefei1458.jpg,corrosion,0.7364,MEDIUM,7.71
Hefei1458.jpg,corrosion,0.6682,LOW,0.6
Hefei1458.jpg,corrosion,0.6513,LOW,0.67
Hefei1474.jpg,corrosion,0.7806,LOW,2.24
Hefei1474.jpg,corrosion,0.682,MEDIUM,8.13
Hefei1474.jpg,corrosion,0.6528,LOW,0.56
Hefei1474.jpg,corrosion,0.6246,LOW,0.68
Hefei1474.jpg,corrosion,0.5636,LOW,0.42
Hefei1477.jpg,corrosion,0.7793,LOW,2.24
Hefei1477.jpg,corrosion,0.6844,MEDIUM,7.91
Hefei1477.jpg,corrosion,0.6794,LOW,0.68
Hefei1477.jpg,corrosion,0.6621,LOW,0.53
Hefei1489.jpg,corrosion,0.7751,LOW,2.07
Hefei1489.jpg,corrosion,0.7215,MEDIUM,6.57
Hefei1489.jpg,corrosion,0.6668,LOW,0.52
Hefei1489.jpg,corrosion,0.66,LOW,0.63
Hefei1495.jpg,corrosion,0.7862,LOW,1.76
Hefei1495.jpg,corrosion,0.7538,LOW,0.82
Hefei1508.jpg,corrosion,0.7705,LOW,1.82
Hefei1508.jpg,corrosion,0.7578,LOW,0.84
Hefei1509.jpg,corrosion,0.7659,LOW,1.79
Hefei1509.jpg,corrosion,0.7527,LOW,0.82
Hefei1519.jpg,corrosion,0.756,LOW,1.69
Hefei1519.jpg,corrosion,0.7521,LOW,0.81
Hefei1534.jpg,corrosion,0.7833,LOW,1.82
Hefei1534.jpg,corrosion,0.7811,LOW,0.87
Hefei1550.jpg,corrosion,0.779,LOW,0.87
Hefei1550.jpg,corrosion,0.7693,LOW,1.67
Hefei1556.jpg,corrosion,0.7629,LOW,0.84
Hefei1556.jpg,corrosion,0.762,LOW,1.66
Hefei1560.jpg,corrosion,0.7707,LOW,1.66
Hefei1560.jpg,corrosion,0.7676,LOW,0.84
Hefei1570.jpg,corrosion,0.7739,LOW,0.87
Hefei1570.jpg,corrosion,0.77,LOW,1.58
Hefei1574.jpg,corrosion,0.7661,LOW,1.65
Hefei1574.jpg,corrosion,0.7502,LOW,0.82
Hefei1599.jpg,crack,0.5777,LOW,1.68
Hefei1599.jpg,crack,0.4101,HIGH,0.25
Hefei1599.jpg,crack,0.3718,HIGH,0.45
Hefei1599.jpg,crack,0.3434,HIGH,1.06
Hefei1599.jpg,crack,0.3106,HIGH,0.31
Hefei1599.jpg,crack,0.2524,HIGH,0.43
Hefei16.jpg,corrosion,0.7223,LOW,0.85
Hefei1602.jpg,crack,0.5719,LOW,1.89
Hefei1602.jpg,crack,0.4228,HIGH,0.13
Hefei1602.jpg,crack,0.3841,HIGH,0.36
Hefei1602.jpg,crack,0.3298,HIGH,1.13
Hefei1602.jpg,crack,0.3244,HIGH,0.19
Hefei1602.jpg,crack,0.2878,HIGH,0.16
Hefei1606.jpg,crack,0.6437,LOW,2.74
Hefei1606.jpg,crack,0.4994,LOW,0.16
Hefei1606.jpg,crack,0.4399,HIGH,1.41
Hefei1606.jpg,crack,0.3942,HIGH,0.22
Hefei1606.jpg,crack,0.3566,HIGH,0.21
Hefei1606.jpg,crack,0.2857,HIGH,0.21
Hefei1606.jpg,crack,0.2685,HIGH,0.56
Hefei1611.jpg,crack,0.6721,LOW,3.45
Hefei1611.jpg,crack,0.5487,LOW,0.17
Hefei1611.jpg,crack,0.4998,LOW,1.74
Hefei1611.jpg,crack,0.4491,HIGH,0.29
Hefei1611.jpg,crack,0.3865,HIGH,0.3
Hefei1613.jpg,crack,0.7307,LOW,4.92
Hefei1613.jpg,crack,0.5334,LOW,1.77
Hefei1613.jpg,crack,0.4878,LOW,0.32
Hefei1613.jpg,crack,0.4208,HIGH,0.35
Hefei1613.jpg,crack,0.4062,HIGH,0.19
Hefei1613.jpg,crack,0.2765,HIGH,0.2
Hefei1625.jpg,crack,0.5472,LOW,0.68
Hefei1625.jpg,crack,0.5359,LOW,0.64
Hefei1625.jpg,crack,0.2865,HIGH,0.38
Hefei1625.jpg,crack,0.2597,HIGH,0.17
Hefei1626.jpg,crack,0.521,LOW,0.62
Hefei1626.jpg,crack,0.4612,LOW,0.77
